universityName,province,majorCode,majorName,degreeType,studyMode,examSubjects,department,researchDirection,reexaminationLine,plannedEnrollment,remarks,admissionYear,sourceName,sourceUrl,sourceYear
沈阳航空航天大学,辽宁,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机学院,（00）不区分研究方向,264,42,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20364,2026
沈阳航空航天大学,辽宁,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(844)程序设计与数据结构,计算机学院,（00）不分方向,264,35,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20364,2025
沈阳航空航天大学,辽宁,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(844)程序设计与数据结构,计算机学院,（00）不分方向,264,39,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20364,2024
沈阳航空航天大学,辽宁,081200,计算机科学与技术,学硕,FULL_TIME,①101 思想政治理论 ②204 英语二 ③302 数学二 ④817 程序设计,计算机学院,00 不分方向,264,,"同等学力报考附加条件：1.需在全日制普通高等院校进修过所报考专业的本科主干课程两门，成绩及格以上(含及格)；
2.在该领域的省级及以上期刊以第一作者发表论文一篇，或考试总成绩高于当年我校实
际录取分数线 20 分以上(含 20 分)。",2023,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20364,2023
沈阳航空航天大学,辽宁,081200,计算机科学与技术,学硕,FULL_TIME,初试统考科目： ①101思想政治理论 ②201英语一 ③301数学一 初试自命题科目： ④817程序设计,计算机学院,00不分方向,264,,"同等学力报考附加条件：
1.需在全日制普通高等院校进修过所报考专业的本科主干课程两门，成绩及格以上(含
及格)；
2.在该领域的省级及以上期刊以第一作者发表论文一篇，或考试总成绩高于当年我校实
际录取分数线20分以上(含20分)。",2022,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20364,2022
沈阳航空航天大学,辽宁,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(808)信号与系统,电子信息工程学院,（01）电子与通信工程,290,65,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20467,2026
沈阳航空航天大学,辽宁,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(808)信号与系统,电子信息工程学院,（01）电子与通信工程,290,60,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20467,2025
沈阳航空航天大学,辽宁,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(808)信号与系统,电子信息工程学院,（01）电子与通信工程,290,64,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20467,2024
沈阳航空航天大学,辽宁,085400,电子信息,专硕,FULL_TIME,①101 思想政治理论 ②204 英语二 ③302 数学二 ④808 信号与系统,电子信息工程学院,01 电子与通信工程,290,,"同等学力报考附加条件：1.通过国家英语四级或国家英语四级成绩
425  分以上；
2.在该领域的核心期刊以第一作者发表论文一篇；
3.需在全日制普通高等院校进修过与该专业
相近的本科主干课程。",2023,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20467,2023
沈阳航空航天大学,辽宁,085400,电子信息,专硕,FULL_TIME,初试统考科目： ①101思想政治理论 ②204英语二 ③302数学二 初试自命题科目： ④808信号与系统,电子信息工程学院,01电子与通信工程,290,,"同等学力报考附加条件：
1.通过国家英语四级或国家英语四级成绩425分以上；
2.在该领域的核心期刊以第一作者发表论文一篇；
3.需在全日制普通高等院校进修过与该专业相近的本科主干课程。",2022,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20467,2022
沈阳航空航天大学,辽宁,085400,电子信息,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(808)信号与系统,电子信息工程学院,（01）电子与通信工程,290,2,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20467,2026
沈阳航空航天大学,辽宁,085400,电子信息,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(808)信号与系统,电子信息工程学院,（01）电子与通信工程,290,4,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/330/major/20467,2025
